Distance1,Beta1,Phi1,Fermi_contact1,Distance2,Beta2,Phi2,Fermi_contact2,Distance3,Beta3,Phi3,Fermi_contact3,Distance4,Beta4,Phi4,Fermi_contact4,Distance5,Beta5,Phi5,Fermi_contact5,Distance6,Beta6,Phi6,Fermi_contact6,Distance7,Beta7,Phi7,Fermi_contact7,Distance8,Beta8,Phi8,Fermi_contact8,Distance9,Beta9,Phi9,Fermi_contact9,Distance10,Beta10,Phi10,Fermi_contact10,Distance11,Beta11,Phi11,Fermi_contact11,Distance12,Beta12,Phi12,Fermi_contact12
7.2093,0.71756,-2.7415,0.01334,5.359,0.73679,-3.0973,0.10613,3.3349,-0.085766,-0.98016,-0.3123,5.9008,-0.039693,-0.90535,-0.02644,6.1002,-0.28616,3.1165,0.01395,7.8261,-0.4724,-2.9861,0.00114,6.2859,-0.088207,-2.249,0.0009,4.4082,0.032665,-2.5325,-0.00962,4.5365,0.78733,-1.7193,0.13806,6.2358,0.48522,-1.9171,0.00562,4.4842,-1.3492,3.0132,-0.03139,4.9028,-0.95342,-2.3443,-0.0113
3.7464,0.052957,-1.0819,-0.06444,6.2085,0.14995,-0.94228,-0.00958,6.3646,-0.28362,-3.1349,0.01926,8.2471,-0.51065,-3.0154,0.00239,6.9509,0.058918,-2.3493,-0.00021,4.5507,0.070436,-2.4942,-0.00965,6.0436,0.98459,1.4334,-0.00758,5.1193,1.3648,0.9836,-0.01778,4.4376,0.75947,-1.9901,0.15122,6.9576,0.65158,-1.9324,0.01114,4.4629,-1.3109,-3.1394,-0.01893,4.5594,-0.84828,-2.3761,0.0087
5.8529,-0.76108,2.4286,0.0644,6.8847,-1.0717,2.7343,0.00023,3.5421,0.23748,-0.84822,0.29141,5.648,0.53835,-0.83795,-0.00774,6.1324,-0.33691,-3.0811,0.0467,8.0753,-0.51912,-2.9327,0.00212,6.7833,0.22097,-2.2007,0.00332,4.4414,0.32264,-2.374,0.03376,4.587,1.0947,-1.6216,0.10737,6.9091,0.92975,-1.7913,0.01633,3.9274,-1.3565,-2.3616,-0.10296,3.7318,-0.66308,-2.2409,0.09436
5.3689,-1.0618,2.0757,0.11512,7.8101,-1.1628,2.301,0.01307,4.0846,0.095187,-0.83425,-0.0255,5.0073,0.58347,-0.76614,-0.00295,6.0092,-0.57314,-2.9777,0.04947,8.315,-0.70407,-2.98,0.00358,6.3026,0.20126,-2.1909,0.00022,4.1938,0.2174,-2.4824,-0.04381,4.7304,1.0767,-1.7588,0.08329,6.5809,0.79663,-1.9016,0.01901,3.8784,-1.258,-0.70035,-0.14527,3.9078,-0.92613,-2.1526,0.0791
5.0844,-1.3481,2.0203,0.00625,7.2531,-1.1946,2.6051,0.00066,4.4625,0.42813,-1.0517,0.09065,6.2281,0.8027,-0.98939,-0.001,5.874,-0.41462,-2.869,0.00696,7.5961,-0.5572,3.1398,0.00069,6.5266,0.38699,-2.2867,0.00463,4.2344,0.43039,-2.5035,0.06962,5.8258,1.2058,-2.4538,0.00075,7.1692,0.97975,-1.829,-0.00015,3.7078,-0.78637,-1.2607,0.50529,3.5618,-0.56936,-2.0849,0.39034
5.2717,-1.1874,2.4091,0.04658,7.3212,-0.9964,2.6699,0.00519,5.1576,0.41751,-1.0631,0.0046,7.3173,0.56932,-0.88229,-3e-05,6.0036,-0.27118,-2.8978,-0.00393,7.7116,-0.46702,-3.1333,0.00959,6.537,0.40546,-2.2061,0.0027,4.1515,0.48682,-2.3597,0.03269,5.7032,1.2579,-1.8833,-0.00149,7.2462,0.97677,-1.5296,0.001,3.7789,-0.97139,-1.2487,0.44267,3.7356,-0.5317,-2.0087,0.22539
4.2865,-1.2225,1.9144,0.08629,6.3365,-1.0617,2.6052,0.00188,5.6557,-0.25496,-2.8066,0.00207,7.6893,-0.43569,-2.9467,-5e-05,7.1674,-0.61259,0.10062,0.00207,5.9181,-0.89928,0.34492,0.01739,6.5946,0.46089,-2.2426,0.00369,4.1855,0.38972,-2.4331,0.05452,5.8614,1.3446,-2.49,0.00759,7.4704,1.1626,-1.7603,5e-05,3.716,-0.5171,-0.98435,-0.02787,3.2991,-0.31049,-1.7671,-0.18005
4.6692,-1.0783,1.7572,0.49252,6.6609,-1.0676,2.3391,0.03081,6.443,-0.69439,-2.7191,0.00638,7.4752,-0.74955,3.1293,0.00232,5.7958,0.28767,0.14575,0.02274,7.7216,0.074548,0.31943,-0.00143,5.5584,0.11322,-2.1032,-0.00039,3.5323,-0.1011,-2.3198,-0.14504,4.4547,1.1213,-2.4743,-0.04602,6.3315,0.9192,-1.9357,-0.00293,4.9295,-0.86491,-0.61154,-0.00848,3.7459,-0.71781,-1.3017,0.20221
3.734,-1.3746,0.86377,-0.155,4.6679,-1.0091,2.2142,0.06691,6.417,-0.64408,-2.4039,-3e-05,6.4311,-0.75455,-2.9207,0.00036,7.1433,-0.39307,0.25553,0.00121,5.9136,-0.64741,0.52397,0.01037,5.7763,0.27298,-1.9619,-0.00118,3.6833,0.050272,-2.2273,0.07263,6.0277,1.1771,-2.2558,-0.00027,7.3656,1.051,-1.5541,-0.00016,4.2161,-0.67426,-0.72905,0.02372,3.9855,-0.098778,-1.0254,-0.01905
4.0203,-1.3306,1.5784,1.4737,6.2607,-1.1104,2.1699,0.00957,6.1393,0.38345,-1.1744,7e-05,5.5081,0.71726,-0.85527,-0.00077,6.6127,-0.67258,-2.556,0.00322,7.2039,-0.83006,-3.0049,-0.00034,5.3713,0.19199,-2.2755,0.02199,3.2355,-0.1074,-2.3074,-0.29005,4.7059,1.1426,-2.5238,-0.01678,6.603,1.0262,-1.91,0.00176,4.5701,-0.83355,-1.109,-0.00525,3.9175,-0.23496,-1.2455,-0.00929
4.4425,-1.1642,2.9308,-0.08084,5.9028,-0.83006,2.5351,0.00661,7.2074,0.49165,-1.1191,8e-05,5.8589,0.64265,-0.75886,-0.00052,5.2029,-0.78408,0.019929,0.03804,5.7337,-1.1353,0.558,0.00189,5.7818,0.48939,-2.4017,0.00314,4.0451,0.23185,-2.0881,0.13376,4.5257,1.2561,-1.4603,-0.02502,6.6593,1.0743,-1.9274,0.00147,3.4796,-0.6095,-1.4214,0.1779,4.745,-0.09661,-1.246,-0.00769
5.0398,-1.2371,-2.9606,-0.0073,6.1398,-0.94812,2.7035,0.01323,7.6576,0.41963,-1.0278,-9e-05,5.4217,0.36886,-0.84252,-0.0005,5.6406,-1.0549,-0.048176,0.02215,6.1243,-1.1856,0.89327,0.01081,5.6505,0.47382,-2.4977,-0.00077,4.6392,0.17623,-2.1266,-0.00067,3.3935,1.0579,-1.449,1.451,5.8228,1.0899,-1.8372,0.07055,3.7358,-0.79096,-1.4295,0.5598,4.1226,-0.16279,-1.3066,-0.03386
5.4696,-1.0717,2.5696,0.10089,7.7874,-0.89257,2.6836,0.00634,7.4984,-0.47747,-0.66117,-0.00035,5.2226,-0.49626,-0.46886,0.00563,6.2674,-0.98112,0.4106,0.0047,7.0682,-1.0205,1.1469,0.00223,4.7273,0.36612,-2.509,-0.0118,4.8317,-0.077911,-2.2264,-0.00562,3.7637,1.0279,-1.111,0.65815,6.0847,0.99412,-1.4529,0.13412,3.576,-1.066,-1.8429,0.20966,3.5985,-0.3919,-1.3743,0.01619
6.3829,-0.74268,2.2811,0.00274,8.2006,-0.63755,2.5861,0.0012,7.7591,0.65971,3.1396,0.03728,5.6054,0.89182,-3.1231,0.11654,7.0473,-0.85401,-0.60178,-0.00017,5.0548,-0.64397,-0.35421,-4e-05,3.9132,0.22371,-2.5606,-0.05796,5.8034,-0.11654,-2.371,-0.00048,3.6916,1.0648,-1.5449,1.0359,5.9155,0.83997,-1.2647,0.0474,3.6703,-1.1973,-2.2566,-0.18201,3.6824,-0.61505,-1.5677,0.18059
6.3779,0.021964,-2.974,-0.00048,8.2637,-0.13452,3.1245,0.00097,7.831,-0.84228,0.77415,0.00875,5.5612,-0.76672,1.0341,0.08666,3.7145,0.19088,-2.2601,-0.03175,6.0269,0.022522,-2.1937,-0.0005,3.5299,0.92244,-1.0562,1.3901,6.1433,0.87579,-1.1875,0.11134,6.0735,-0.66971,-3.0758,0.0208,6.9332,-0.48081,-2.6965,-0.00031,3.5629,-1.1376,-2.2909,-0.16623,3.4003,-0.59876,-1.4237,0.18197
6.2132,-0.68707,2.334,0.0061,7.6936,-0.42232,2.4809,0.00283,4.1679,-0.19025,-2.1618,-0.0143,6.4786,-0.3529,-1.9931,-0.001,6.5062,0.94038,2.0063,0.11469,5.5194,1.3224,1.7674,0.05322,3.9695,0.68256,-0.75256,0.17273,5.9252,0.62537,-1.1154,0.02975,6.2419,-0.76415,-3.1376,0.00929,6.1953,-0.8051,-2.5582,4e-05,3.5714,-1.429,-0.50684,-0.44371,4.1805,-0.77771,-0.84219,-0.01591
6.5894,-0.72339,2.4131,0.01651,7.1623,-0.37707,2.5726,0.00375,4.7942,-0.1988,-2.0374,-0.00106,6.4556,-0.46444,-1.8059,0.00174,6.2626,1.0092,1.9113,0.00543,5.2861,1.4064,2.2382,0.01792,3.2905,0.36294,-0.95474,0.25261,5.5474,0.5243,-1.2087,-0.01701,6.1297,-0.74562,-2.844,0.00379,6.7983,-0.8855,-2.3204,0.00093,3.4389,-1.3897,-1.3985,0.76925,4.0139,-0.75899,-0.91706,0.1321
6.6186,-0.73337,2.5816,0.02106,7.1962,-0.38608,2.7484,0.00763,4.8623,-0.1277,-1.987,0.001,6.2633,-0.27309,-1.634,0.00513,6.668,1.0312,1.7222,0.0104,5.6408,1.3443,2.3781,0.05797,2.8843,0.32707,-1.1121,0.34677,5.2284,0.53502,-1.117,-0.02544,6.373,-0.53701,-2.5109,-0.00021,6.6068,-0.89474,-2.3243,0.00203,3.4913,-1.1856,-1.6238,1.4261,4.3529,-0.75297,-0.79782,-0.01112
6.0933,-0.71325,2.5473,0.09453,6.8604,-0.40891,2.778,0.04451,5.8254,-0.2267,-1.7654,6e-05,6.8567,-0.47851,-1.4908,-1e-05,5.8735,1.311,1.3462,0.02841,5.2038,1.3777,-2.194,-0.00321,3.2942,0.093064,-1.2552,-0.07022,5.2056,0.42583,-1.0928,-0.00206,6.7516,-0.54894,-2.4805,0.00012,6.1572,-0.92745,-2.4174,-0.00026,3.7539,-1.131,-0.79803,-0.04905,6.053,-0.89187,-0.75222,-0.00131
5.9864,-0.63563,2.345,0.02306,7.2468,-0.3044,2.4937,0.0063,4.252,0.63061,-2.6937,-0.03987,5.5531,0.38965,-2.2781,-0.00324,5.1177,1.3285,1.358,0.11839,6.2797,1.427,-1.8294,0.00327,3.4742,0.39507,-1.3599,0.61312,5.8266,0.33416,-1.1269,0.03653,6.1964,-0.4808,-2.6293,0.00024,4.8156,-0.85496,-2.4708,-0.00112,3.4416,-0.89317,-0.96729,0.41674,5.7671,-0.68453,-0.82028,0.03975
4.354,0.49584,-2.5733,-0.01831,5.9193,0.23472,-2.2773,-0.00169,5.9294,-0.1959,3.0798,0.01207,7.6376,-0.21155,-2.914,-0.00095,5.8776,1.4389,1.2884,-0.00014,6.5639,1.2662,-1.0352,-0.00025,3.5543,0.50688,-1.4099,1.082,5.3809,0.27142,-1.0896,0.06771,6.0028,-0.66525,-2.6617,0.014,3.6289,-0.82726,-2.6099,0.19987,3.6525,-0.70374,-0.93427,0.20203,6.144,-0.72133,-1.0259,0.02006
6.2519,-0.76286,2.4183,0.02045,6.624,-0.36823,2.5235,-0.0302,5.265,0.43825,-2.3911,0.00509,7.376,0.25717,-2.2526,0.00028,6.4361,-1.3158,1.4648,0.00444,7.0541,-1.3592,-0.38016,5e-05,3.2708,0.4199,-1.2114,0.30703,5.598,0.35245,-0.94132,0.04492,6.4294,-0.94574,-2.5421,-0.0014,4.2534,-1.0832,-2.166,0.07556,4.7467,-0.46218,-1.0385,0.01803,7.031,-0.53461,-0.81919,0.00357
5.8963,0.11316,-2.2665,-0.00057,7.9288,0.013427,-2.0624,-0.0002,6.3774,-0.20043,-2.7757,0.00084,7.9538,-0.37583,-2.5629,5e-05,7.1426,-1.1757,1.5719,0.00146,8.1028,-1.4317,0.72019,0.00014,3.4883,0.068139,-1.0588,-0.13623,5.7835,0.16367,-0.81196,-0.00291,6.5645,-0.95594,-2.7197,0.00201,4.8031,-1.2638,-2.5198,-0.02386,5.5962,-0.7276,-0.67591,-0.00075,8.0724,-0.79859,-0.62928,-0.00057
5.7509,-0.21001,-2.4771,0.00044,7.8635,-0.30662,-2.2565,-0.00013,6.1258,-1.2009,1.0537,0.00126,7.6224,-1.3025,0.071443,0.00055,5.4962,1.3618,-0.60582,-0.00801,7.4001,1.1228,-0.88231,-0.00029,3.7405,0.61322,-0.76107,0.29291,5.8256,0.43921,-0.46098,0.02834,5.0842,-0.94592,-2.1754,-0.05089,3.2295,-1.3286,-1.624,0.32831,6.0974,-0.29207,-0.30752,0.0079,8.097,-0.48983,-0.44049,0.00035
7.1439,0.30588,-2.6338,-0.00067,5.0198,0.55363,-2.6848,-0.01054,7.6256,-0.90945,2.9097,0.01949,5.6768,-0.75455,-3.0458,0.0307,5.268,1.3806,-0.67642,-0.00979,7.129,1.094,-0.82835,-0.00103,3.9946,0.2601,-0.69761,-0.05403,5.845,0.26504,-0.33761,-0.00134,5.1876,-1.0346,-1.6819,-0.00295,4.2202,-1.1771,-0.56509,0.04062,6.0312,-0.39707,-0.2247,0.02588,8.251,-0.55346,-0.19796,0.00073
7.5233,-0.4308,3.1177,0.00337,5.3677,-0.42964,-2.9627,-0.00139,5.6577,-0.78587,0.33025,0.01225,7.2378,-0.51328,0.16047,0.00429,5.3917,1.5384,-1.5147,0.01698,7.5108,1.3318,-0.4309,0.00018,3.5663,0.48222,-0.9302,0.58131,5.2593,0.49691,-0.42668,-0.00136,5.0845,-0.55468,-2.1587,0.01013,3.753,-0.81222,-1.6178,0.28332,4.4896,-0.5065,-0.46504,0.00165,6.9126,-0.58631,-0.49335,0.00021
6.7893,0.37979,-2.8328,-0.00027,5.1845,0.70848,-2.7871,0.04759,5.5562,0.22059,-2.0276,-0.00063,7.9395,0.051901,-2.062,-0.00019,3.5052,1.1213,-1.6382,1.894,5.5118,0.95588,-1.0455,0.25796,3.5618,-0.048991,-1.3846,-0.15501,4.4054,-0.14853,-0.77345,-0.01347,6.2951,-0.87233,-2.8686,0.00352,4.183,-1.1353,-3.0209,-0.02546,4.248,-1.0711,-0.27585,-0.18904,6.7574,-1.0851,-0.013703,-0.01057
6.0417,0.16825,-2.3549,-0.00011,8.0477,0.13063,-2.1644,-8e-05,5.6228,-0.7705,1.8154,0.19278,5.9129,-1.078,1.2798,0.01507,3.8119,1.174,-1.6574,0.54402,5.9078,0.91961,-1.2539,0.06716,4.0482,0.13144,-1.5412,-0.01671,3.7809,-0.090409,-0.92347,-0.1414,6.3988,-0.94872,-2.9908,-0.0098,4.2943,-1.1466,-2.5722,-0.06016,5.7028,-0.89214,-0.60666,-0.00093,6.0528,-0.83211,0.038407,0.01433
5.5379,0.20395,-2.3406,0.00134,8.0566,0.27389,-2.2961,0.00114,5.1691,-1.0319,1.132,0.11744,6.1664,-0.86491,0.45779,0.01241,6.787,-0.42914,-1.7664,0.00155,6.2162,-0.27366,-1.3981,-0.00049,4.5992,1.4453,-0.83204,-0.03982,6.7857,1.2417,-1.3861,-0.00395,4.18,0.50393,-1.3637,0.26855,3.8684,0.2806,-0.71468,-0.01495,5.5163,-0.95883,-2.2098,0.10915,3.1621,-0.82709,-1.9152,1.7567
4.9519,0.1266,-2.5665,-0.00064,6.9328,0.042165,-2.3,0.00063,4.1432,1.3075,-1.77,0.22523,6.7016,1.261,-1.7364,0.03051,3.6662,0.32999,-1.4459,0.17764,4.0824,0.4945,-0.73558,0.04329,6.2459,-1.0372,-1.8986,0.00528,3.7102,-1.09,-1.7857,-6e-05,5.7735,-0.47042,-0.77894,0.00121,6.2785,-0.23648,-0.37869,0.00522,6.0971,1.0378,2.4237,0.11162,7.7267,0.89835,1.9501,0.00443
4.6335,0.38576,-2.4284,0.00096,6.3066,0.15876,-2.1454,0.00044,5.2414,-1.2092,-0.045507,-0.00944,5.9474,-0.77948,0.015429,0.01566,5.283,1.5466,-0.85042,0.01264,7.6119,1.4137,-0.85191,-0.00081,3.9173,0.56818,-1.4473,0.40561,4.5765,0.55355,-0.74633,0.01192,5.8897,-0.59184,-1.9745,0.01908,3.5458,-0.46589,-1.7701,0.27294,6.1475,-0.38857,-0.9206,0.00092,5.4618,-0.24932,-0.51874,0.00365
4.5244,0.65169,-2.3129,0.02241,6.3716,0.36598,-2.2076,0.00338,5.1663,-1.4691,0.2837,-0.00252,6.9614,-1.1931,0.0088219,0.00047,5.6353,1.2828,0.13549,0.00354,7.3233,1.0404,-0.28129,-0.00091,4.9052,0.47081,-1.1575,0.01238,4.8107,0.20244,-0.66383,-0.00381,4.5853,-0.51586,-2.3505,-0.00208,3.5465,-0.44434,-1.7146,0.72451,5.5989,-0.69706,-0.96809,-0.00146,4.6446,-0.59836,-0.39853,-0.01024
6.7304,-0.13201,-2.7569,-6e-05,5.8889,-0.28335,-3.1107,0.08874,3.6303,0.99857,-1.6514,1.2077,6.0095,0.78941,-1.8905,0.07017,4.3613,-1.5359,-1.4056,-0.01134,6.6048,-1.3303,0.063421,-0.00355,5.9094,0.45197,-0.73652,-0.00066,5.0806,0.2083,-0.36333,-0.0092,3.5188,-0.31058,-2.2177,-0.07112,3.984,-0.42246,-1.468,0.01803,6.9134,-0.65132,-0.72299,0.00105,4.8112,-0.61913,-0.44226,0.0014
7.4713,0.086831,-2.4538,-1e-05,5.1698,-0.047745,-2.5608,0.001,8.0375,-0.88596,-2.1654,3e-05,5.4776,-0.92435,-2.2558,-0.00023,3.557,0.72344,-0.76342,0.59137,4.9833,1.0683,-1.4179,-0.00076,3.5795,-1.2901,-0.33694,-0.02676,6.0457,-1.4218,-0.18836,-0.01873,4.1876,-0.17602,-1.7165,-0.01443,3.8913,-0.29105,-1.0649,-0.04035,7.0295,-0.51921,-0.57392,0.00073,5.5708,-0.42076,-0.20308,0.03087
6.665,0.86837,-2.4908,-0.00167,5.5314,1.1554,-2.9618,0.04225,3.4162,0.4727,-1.1287,0.57766,4.6267,0.99713,-1.3633,0.00534,4.4018,-1.3207,-2.3777,-0.05812,5.8744,-1.3063,2.2077,-0.00091,7.5539,-0.62353,1.3083,0.0006,6.1337,-0.69066,1.7106,0.04547,5.0495,-0.30428,-1.9332,0.00047,4.6202,-0.54732,-1.4409,0.05678,7.1973,-0.74936,-0.76506,-0.00019,5.2568,-0.64357,-0.42859,0.00225
3.4794,0.44217,-1.4315,0.5806,4.3056,1.0328,-1.6642,0.17767,3.9682,-1.3206,-2.4515,-0.23895,5.9414,-1.2988,2.3459,-0.00701,7.9015,-0.648,1.1614,0.00134,6.1248,-0.66043,1.5014,0.00436,6.0797,-0.29159,3.0486,0.02506,8.1186,-0.10228,3.1395,0.00152,5.3017,-0.30541,-2.0098,0.00121,5.2749,-0.35361,-1.5214,0.00451,6.3701,-0.54765,-0.75826,-0.00083,4.4446,-0.48608,-0.43283,-0.00992
3.4581,0.45015,-1.7042,0.10796,3.2992,1.1044,-2.2642,-0.07215,4.2563,-1.2916,-2.4495,0.0348,5.7159,-1.2436,2.1795,-0.00232,6.0297,-0.63862,0.96121,0.0205,6.8954,-0.69228,1.4381,0.0077,6.4769,-0.52077,2.8677,0.00765,7.9668,-0.25979,2.9836,-8e-05,5.0956,-0.2158,-2.2332,-0.00018,4.9405,-0.46195,-1.7444,0.01255,6.197,-0.43626,-0.98136,0.00042,3.7589,-0.47998,-0.75336,0.01116
3.649,0.52655,-1.5108,0.44185,4.1407,1.1361,-1.9338,0.19846,4.076,-1.328,-2.2139,-0.04384,4.9662,-1.244,1.8011,0.14419,8.0645,-0.33485,2.0954,0.00107,6.7093,-0.61746,2.1707,0.00392,7.3,0.50668,-0.94038,0.0002,5.5359,0.37655,-0.64291,0.00028,5.2895,-0.1642,-2.0915,-0.00042,4.7882,-0.4207,-1.6124,0.02355,6.2399,-0.36646,-0.87525,-0.00189,4.1392,-0.39118,-0.58734,-0.02515
8.0296,-0.0089431,-2.8938,0.00015,5.553,0.057466,-2.9382,0.00491,4.8858,0.88252,-1.7357,0.11486,5.6064,1.2146,-2.3896,-0.00532,3.8158,-0.93714,-2.4556,0.30732,4.3179,-1.4398,2.6,-0.05599,6.5408,-0.71113,0.56744,0.00882,6.0586,-0.58832,1.0409,-0.01061,5.8417,0.0075728,-2.2006,0.00024,4.5915,0.11028,-1.7777,0.01463,6.288,-0.095063,-1.0206,-0.00386,3.9327,-0.16698,-0.83084,-0.04098
5.4082,0.84768,-2.327,-0.00216,5.675,1.1378,-3.0174,0.01474,3.9553,-0.85376,-2.3972,0.15276,4.7378,-1.3797,-1.6547,-0.02854,6.5148,-0.57733,-0.64179,0.00642,5.4281,-0.30518,-0.36194,0.01171,7.5184,0.85472,-1.0672,0.00015,5.7364,0.61956,-0.87225,0.00161,5.7325,-0.23308,-2.2458,-0.00037,5.1158,0.15918,-2.0595,-0.00096,6.196,0.09003,-1.2784,-0.00083,4.0375,-0.11995,-1.1584,-0.03466
4.7196,0.80804,-2.2966,0.03109,4.5007,1.365,-1.8455,0.16621,3.8523,-0.9967,-1.8016,0.21847,5.0842,-1.3515,-0.70139,-0.01193,7.0677,-0.40223,-0.51451,0.00496,5.2251,-0.23835,-0.23041,0.05514,6.4576,-0.81793,1.9509,0.00482,5.6897,-1.0182,1.3614,0.05861,6.9602,0.93046,-0.75161,-0.00014,6.216,0.54276,-0.68667,-0.00039,6.3783,0.11503,-1.1668,-0.00028,4.5815,-0.20986,-1.1333,-0.00386
7.2542,-0.45789,-3.0175,0.00628,5.247,-0.65039,-2.8281,0.07742,3.7091,0.67763,-2.0699,0.16878,3.5002,1.1714,-1.1427,0.35171,3.748,-1.2494,-1.0455,0.55405,5.9901,-1.3952,-0.34349,-0.04422,8.1111,-0.44645,-0.29171,0.00476,5.8955,-0.30221,-0.20413,0.04124,6.6125,-0.68249,-1.8267,0.0008,6.0009,-0.26377,-1.8466,0.00096,5.964,-0.0032692,-1.0832,-0.00034,5.2754,-0.41365,-0.94843,0.00522
3.6012,0.90993,-2.339,0.8654,4.4026,1.1332,-1.2125,-0.01619,3.991,-1.2969,-1.5405,0.30144,5.9031,-1.4901,2.1103,-0.01324,6.4059,-0.9719,0.078828,0.00201,6.0278,-0.58838,0.318,0.07258,5.9234,-0.78753,1.7646,0.03246,7.237,-0.73564,1.3053,0.0079,6.5963,-0.67147,-1.919,0.0004,6.8781,-0.30668,-2.0385,3e-05,5.5127,0.049781,-1.3616,0.00177,5.0684,-0.39955,-1.1853,0.00023
6.3101,-0.072271,-3.0325,0.00882,5.0113,-0.41137,-2.8239,0.02663,4.1076,0.88703,-1.9849,0.47622,4.291,0.85824,-0.98387,0.19594,3.6938,-1.1813,-1.8785,1.3812,5.683,-1.2313,-2.8814,-0.04147,5.9788,-0.66066,2.0217,0.00778,6.2293,-0.90857,1.5096,0.02109,6.1697,0.0096158,-1.2249,-0.00044,4.4465,-0.35205,-1.1346,-0.00462,6.5334,0.41525,1.0745,-0.02448,8.4362,0.65168,0.99788,-0.00669
5.4416,-0.21477,-3.0769,0.00749,5.7298,-0.64198,-2.8554,0.00139,3.865,0.47584,-1.8799,-0.03916,3.2652,0.63423,-1.0481,0.23624,3.7823,-1.5256,-1.1257,-0.45085,6.1021,-1.3039,-2.768,0.00965,6.7044,-0.59342,2.0056,-0.00337,6.6247,-0.79513,1.5743,0.01059,6.6024,-0.74617,-1.9711,0.00011,6.1901,-0.40723,-1.7081,-0.00019,6.5959,-0.36956,-1.0226,-0.00059,4.5728,-0.51572,-0.74923,-0.0099
6.2377,-0.15153,-3.0489,-0.00452,5.5842,-0.55174,-2.9948,0.01389,3.4931,0.66665,-2.1699,0.68025,4.8776,0.98241,-1.6279,0.02437,3.8048,-1.4557,-1.4604,0.01394,6.0133,-1.2858,-2.1807,-0.01443,6.8195,-0.65142,-0.51654,0.00293,5.4793,-0.42067,-0.17426,0.04029,6.49,-0.69679,2.1209,0.00585,5.7968,-0.86245,1.6479,0.03834,6.0708,-0.0028212,-1.0765,-0.00254,3.8096,-0.050115,-0.83458,-0.0366
7.0407,-0.40709,-2.8844,0.00663,6.7523,-0.75829,-2.7873,0.00425,4.1177,0.70582,-2.1769,0.01679,3.5545,1.0334,-1.2054,0.96542,3.7244,-1.3524,-0.66349,-0.14572,6.2837,-1.2598,-0.77734,-0.01922,5.6529,-0.64868,-1.9485,0.00026,5.2723,-0.23506,-1.7347,-0.001,5.8366,-0.034342,-1.0547,-0.00449,3.6258,-0.07214,-0.81502,-0.05914,6.2942,1.2134,2.7103,0.03671,5.6359,1.025,1.8467,0.03723
7.4003,-0.35509,-2.7306,0.00046,5.8642,-0.6751,-2.7745,0.00761,3.8328,1.1141,-2.3243,0.37292,4.9684,1.1713,-0.99729,0.01374,4.1435,-1.0455,-1.3001,0.22558,5.9501,-0.94965,-0.62556,0.00028,5.7161,-1.1618,1.9115,0.02006,5.2722,-0.89949,1.1263,0.11455,5.4237,-0.43106,-1.9831,0.00033,5.3603,0.039959,-1.8645,-0.00065,6.0765,0.16694,-1.1057,-0.00327,3.7117,0.15103,-0.85243,-0.00575
7.3317,-0.23142,-2.4782,-5e-05,5.3606,-0.45734,-2.5494,0.00153,3.9207,1.3065,-1.3575,0.26991,5.9489,1.1481,-0.63136,0.00465,4.9371,-0.97175,-1.1818,0.0079,6.5498,-0.83203,-0.63445,-0.00052,5.5443,-1.2368,2.2487,0.04284,5.7101,-1.0688,1.1651,0.1331,5.8953,-0.26403,-1.8014,-0.00135,4.7413,0.16424,-1.7833,0.00178,5.737,0.17946,-0.99037,0.00116,3.6386,0.24163,-0.73398,-0.04573
3.6078,1.0572,-2.1619,1.1468,4.8736,1.1192,-0.92394,-0.00887,4.7406,-1.1799,-0.28141,-0.0159,5.9738,-0.79074,-0.38199,0.00257,4.926,-0.91846,1.7755,0.5431,6.1598,-0.9538,1.1172,-0.00425,5.2455,-0.41081,-1.8767,-0.00299,4.1555,0.079112,-1.8447,-0.00465,5.5841,0.18065,-1.0365,-0.00194,3.9555,0.18442,-0.61728,-0.02934,6.2727,1.0809,2.3235,0.09046,6.4652,1.005,1.5352,-0.00184
5.546,-0.036713,-2.5609,0.00058,4.9412,-0.46567,-2.3556,-0.00217,4.8548,1.2599,-2.5477,-0.01514,5.5746,1.324,-0.51523,0.00257,5.0638,-0.8647,-0.82837,0.00317,6.5706,-0.58122,-0.48676,-0.00052,4.7024,-1.2538,1.3549,0.38078,7.0934,-1.1649,0.93302,0.02113,5.2149,0.060672,-1.6947,0.07492,3.3679,0.46742,-1.745,0.80011,6.2492,0.65745,-0.80219,0.00377,4.9247,0.54226,-0.34767,0.01061
6.2885,0.20055,-0.87205,0.00019,7.7667,0.25764,-1.1653,-7e-05,4.8004,0.41246,-2.6489,-0.00482,3.7243,-0.074264,-2.3991,-0.15696,3.5158,-0.37772,-0.90121,0.13841,5.4036,-0.35002,-0.49283,-0.00175,4.4172,-1.4659,-2.4116,-0.01423,6.2325,-1.3409,0.70837,0.00275,5.1555,0.58889,-1.7005,0.01303,3.6217,1.0727,-1.6647,1.0826,7.3347,0.84345,-0.34145,0.0055,5.1319,0.65144,-0.24487,0.11988
4.4933,0.17563,-2.7981,-0.01087,3.7226,0.093296,-2.1873,-0.18953,6.1551,1.3617,2.082,0.00686,5.5317,1.1807,0.67988,0.15124,4.211,-0.31887,-1.1268,-0.00065,4.6069,-0.21455,-0.53579,0.01409,3.6639,-1.4332,-1.7995,-0.07089,5.4896,-1.243,-0.015276,-0.04995,5.5253,0.70029,-1.6111,0.01102,3.9437,1.0758,-1.3681,0.78368,7.0943,0.82316,-0.3467,0.00459,5.1639,0.59379,-0.21288,0.04634
